latitude,longitude,district,district,neighborhood,neighborhood
36.7275654,-4.4201116,Centro,CENTRO,El Ejido,EL EJIDO                      
36.7164281,-4.2985287,La Cala del Moral,,,
36.4699117,-5.0299493,Benamara - Atalaya,,Paraiso-Barronal,
36.4724882,-5.0028688,San Pedro de Alcántara,,Guadalmina Baja,
36.7263544,-4.4161779,Centro,CENTRO,La Victoria,LAGUNILLAS                    
36.4816365,-4.9696458,Nueva Andalucía,,Puerto Banús,
36.4672934,-5.0259562,Benamara - Atalaya,,Paraiso-Barronal,
36.7407843,-4.0927232,Centro,,,
36.5024237,-4.9220091,Nagüeles-Milla de Oro,,Puente Romano,
36.4699677,-5.0293705,Benamara - Atalaya,,Paraiso-Barronal,
36.4659804,-5.0099536,Benamara - Atalaya,,Casasola,
36.4968838,-4.96222,Nueva Andalucía,,Nueva Andalucía,
36.4905794,-4.9511156,Nueva Andalucía,,Puerto Banús,
36.5120069,-4.9312196,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.5331444,-4.6256738,Zona Puerto Deportivo,,,
36.4578363,-5.0487,Benamara - Atalaya,,Villacana - Costalita - Saladillo,
36.7245222,-4.4184911,Centro,CENTRO,La Merced,LA MERCED                     
36.473136,-5.0224313,Benamara - Atalaya,,Nueva Atalaya,
36.5171672,-4.9893536,La Quinta,,,
36.7164693,-4.2815677,Playa del Rincón,,,
36.4635589,-5.0362592,Benamara - Atalaya,,Paraiso-Barronal,
36.4209364,-5.1611409,Estepona Pueblo,,Puerto de Estepona,
36.4824899,-5.0404608,El Paraíso,,,
36.518467,-4.9970593,La Quinta,,,
36.4824899,-5.0404608,El Paraíso,,,
36.467266,-5.0559981,Benamara - Atalaya,,Cancelada,
36.7210841,-4.4246828,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.5015031,-4.9354822,Nagüeles-Milla de Oro,,Las Lomas de Río Verde,
36.518467,-4.9970593,La Quinta,,,
36.4754393,-4.9828874,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.7145788,-4.2817984,Playa del Rincón,,,
36.4824899,-5.0404608,El Paraíso,,,
36.7148816,-4.2841413,Playa del Rincón,,,
36.5005635,-4.9437717,Nagüeles-Milla de Oro,,Las Lomas de Río Verde,
36.51715,-4.97651,Nueva Andalucía,,Los Naranjos,
36.4995402,-4.9430883,Nagüeles-Milla de Oro,,Las Lomas de Río Verde,
36.5205305,-5.0058757,Los Arqueros-Puerto del Almendro,,,
36.5624934,-4.6051043,Las Gaviotas,,,
36.7194687,-4.421575,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.5876213,-4.5345267,Torrequebrada,,Cortijo Torrequebrada,
36.4666576,-5.0720928,Selwo,,La Concha-Resina Golf,
36.468345,-5.061022,Benamara - Atalaya,,Cancelada,
36.4910167,-5.0245292,La Alquería,,,
36.721261,-4.4212655,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.7318726,-4.4272582,Martiricos - La Roca,PALMA-PALMILLA,Martiricos - La Roca,MARTIRICOS                    
36.5066933,-4.977901,Nueva Andalucía,,Los Naranjos,
36.4746019,-5.0496635,Los Flamingos,,,
36.5052996,-4.9446834,Nagüeles-Milla de Oro,,Las Lomas de Río Verde,
36.4245084,-5.1457977,Estepona Pueblo,,Centro,
36.469916,-5.0299311,Benamara - Atalaya,,Paraiso-Barronal,
36.4989457,-4.9822949,Nueva Andalucía,,Rodeo Alto-Guadaiza-La Campana,
36.4877526,-4.9587431,Nueva Andalucía,,Puerto Banús,
36.4652578,-5.0199709,Benamara - Atalaya,,Atalaya-Isdabe,
36.7444902,-4.4245702,Ciudad Jardín,CIUDAD JARDIN ,Ciudad Jardín,SAGRADA FAMILIA               
36.4710134,-5.024974,Benamara - Atalaya,,Paraiso-Barronal,
36.4244805,-5.1495401,Estepona Pueblo,,Parque Central,
36.4814195,-5.0201253,Benamara - Atalaya,,Nueva Atalaya,
36.5448975,-4.6179055,Zona Puerto Deportivo,,,
36.7194687,-4.421575,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.6293262,-4.497671,Centro,,Manantiales - Estación de Autobuses,
36.4664976,-5.0880976,Selwo,,La Concha-Resina Golf,
36.5005635,-4.9437717,Nagüeles-Milla de Oro,,Las Lomas de Río Verde,
36.4895926,-5.0300312,La Alquería,,,
36.4710134,-5.024974,Benamara - Atalaya,,Paraiso-Barronal,
36.5132132,-4.9001071,Marbella Pueblo,,La Merced,
36.4634881,-5.0357544,Benamara - Atalaya,,Paraiso-Barronal,
36.4824899,-5.0404608,El Paraíso,,,
36.4244805,-5.1495401,Estepona Pueblo,,Parque Central,
36.4635589,-5.0362592,Benamara - Atalaya,,Paraiso-Barronal,
36.4783229,-4.9875329,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.4666576,-5.0720928,Selwo,,La Concha-Resina Golf,
36.5624934,-4.6051043,Las Gaviotas,,,
36.4995402,-4.9430883,Nagüeles-Milla de Oro,,Las Lomas de Río Verde,
36.51715,-4.97651,Nueva Andalucía,,Los Naranjos,
36.469916,-5.0299311,Benamara - Atalaya,,Paraiso-Barronal,
36.4652578,-5.0199709,Benamara - Atalaya,,Atalaya-Isdabe,
36.4652578,-5.0199709,Benamara - Atalaya,,Atalaya-Isdabe,
36.47634,-5.0787,Selwo,,La Concha-Resina Golf,
36.7444902,-4.4245702,Ciudad Jardín,CIUDAD JARDIN ,Ciudad Jardín,SAGRADA FAMILIA               
36.4910167,-5.0245292,La Alquería,,,
36.5009474,-4.9520379,Nueva Andalucía,,La Dama de Noche-La Alzambra,
36.4245084,-5.1457977,Estepona Pueblo,,Centro,
36.4824899,-5.0404608,El Paraíso,,,
36.5074608,-4.9754717,Nueva Andalucía,,Las Brisas,
36.7214386,-4.3546402,Este,ESTE,El Palo,MIRAFLORES DEL PALO           
36.4824899,-5.0404608,El Paraíso,,,
36.4914904,-4.9665649,Nueva Andalucía,,Nueva Andalucía,
36.4894011,-5.0363246,El Paraíso,,,
36.4926707,-5.018682,La Alquería,,,
36.7148816,-4.2841413,Playa del Rincón,,,
36.4983083,-4.9789578,Nueva Andalucía,,Rodeo Alto-Guadaiza-La Campana,
36.7185929,-4.4367869,Cruz de Humilladero,CRUZ DE HUMILLADERO,Carranque - Haza Cuevas,HAZA CUEVAS                   
36.4988315,-4.9447309,Nagüeles-Milla de Oro,,Las Lomas de Río Verde,
36.5007039,-4.9541076,Nueva Andalucía,,La Dama de Noche-La Alzambra,
36.47366,-4.99087,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.4704834,-5.0243524,Benamara - Atalaya,,Paraiso-Barronal,
36.5092531,-4.8983005,Marbella Pueblo,,Playa de la Fontanilla,
36.4769051,-5.0782243,Selwo,,La Concha-Resina Golf,
36.4843218,-5.0315545,El Paraíso,,,
36.7370633,-4.0980426,Poniente-Faro,,,
36.4834114,-5.0327661,El Paraíso,,,
36.5976456,-4.5611178,Montealto,,,
36.7123024,-4.2666497,Torre de Benagalbón,,,
36.5252087,-4.8451122,Rio Real-Los Monteros,,Alto de los Monteros,
36.7221234,-4.4530438,Cruz de Humilladero,CRUZ DE HUMILLADERO,Camino de Antequera,CAMINO DE ANTEQUERA           
36.49178,-4.95098,Nueva Andalucía,,Puerto Banús,
36.4843218,-5.0315545,El Paraíso,,,
36.7353911,-4.4013736,Este,ESTE,Limonar,COLINAS DEL LIMONAR           
36.3799514,-5.2108529,Bahía de Casares,,,
36.5020473,-4.8306575,Rio Real-Los Monteros,,Bahía de Marbella,
36.7311634,-4.4251392,Martiricos - La Roca,CIUDAD JARDIN ,Martiricos - La Roca,CIUDAD JARDÍN
36.4936368,-4.949367,Nueva Andalucía,,Puerto Banús,
36.4983083,-4.9789578,Nueva Andalucía,,Rodeo Alto-Guadaiza-La Campana,
36.5004684,-4.9779251,Nueva Andalucía,,Rodeo Alto-Guadaiza-La Campana,
36.3795567,-5.2205963,Marina de Casares,,,
36.5194356,-4.9785157,Nueva Andalucía,,Los Naranjos,
36.512757,-4.9587635,Nueva Andalucía,,Aloha,
36.6933114,-4.4415657,Carretera de Cádiz,CARRETERA DE CADIZ,Pacífico,SAN ANDRES                    
36.5064602,-4.9962053,La Quinta,,,
36.4834114,-5.0327661,El Paraíso,,,
36.4283035,-5.129351,Punta Plata,,Punta Plata,
36.5014671,-4.7929392,Las Chapas-El Rosario,,El Rosario-Ricmar,
36.5252087,-4.8451122,Rio Real-Los Monteros,,Alto de los Monteros,
36.4988315,-4.9447309,Nagüeles-Milla de Oro,,Las Lomas de Río Verde,
36.5092531,-4.8983005,Marbella Pueblo,,Playa de la Fontanilla,
36.5156028,-4.9145515,Nagüeles-Milla de Oro,,Sierra Blanca,
36.4159016,-5.1776564,Costa Natura,,Guadalobón,
36.7472798,-4.0896957,Paseo Marítimo de Levante,,,
36.5072509,-4.8449033,Rio Real-Los Monteros,,Rio Real,
36.5154623,-4.9180259,Nagüeles-Milla de Oro,,Sierra Blanca,
36.484593,-4.9703446,Nueva Andalucía,,Puerto Banús,
36.7123024,-4.2666497,Torre de Benagalbón,,,
36.4704834,-5.0243524,Benamara - Atalaya,,Paraiso-Barronal,
36.5007039,-4.9541076,Nueva Andalucía,,La Dama de Noche-La Alzambra,
36.4684314,-5.0783985,Selwo,,La Concha-Resina Golf,
36.4929336,-4.7713318000000005,Elviria-Cabopino,,Romana Playa,
36.7137203,-4.4245995,Centro,CENTRO,Ensanche Centro - Soho,ENSANCHE CENTRO               
36.7221234,-4.4530438,Cruz de Humilladero,CRUZ DE HUMILLADERO,Camino de Antequera,CAMINO DE ANTEQUERA           
36.5109737,-4.8891316,Marbella Pueblo,,Ricardo Soriano,
36.4769328,-5.0782106,Selwo,,La Concha-Resina Golf,
36.7227181,-4.4213558,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.7310227,-4.4910317,Puerto de la Torre,PUERTO DE LA TORRE,Puertosol - Santa Isabel,DISEMINADO DM P DE LA TORRE
36.4878217,-4.9574734,Nueva Andalucía,,Puerto Banús,
36.5301415,-4.836477,Rio Real-Los Monteros,,Alto de los Monteros,
36.4880232,-4.9577325,Nueva Andalucía,,Puerto Banús,
36.5176595,-4.9127917,Nagüeles-Milla de Oro,,Sierra Blanca,
36.3735167,-5.2275351,Marina de Casares,,,
36.7171518,-4.3494819,Este,ESTE,El Palo,EL CHANQUETE                  
36.5088807,-4.9008627,Marbella Pueblo,,Playa de la Fontanilla,
36.7287567,-4.4267853,Martiricos - La Roca,PALMA-PALMILLA,Martiricos - La Roca,MARTIRICOS                    
36.4998689,-4.705292,Riviera del Sol,,Riviera del Sol,
36.4970887,-4.9620607,Nueva Andalucía,,Nueva Andalucía,
36.5078498,-4.8460495,Rio Real-Los Monteros,,Rio Real,
36.7213334,-4.4204466,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.4634191,-5.0541473,Benamara - Atalaya,,Cancelada,
36.5170985,-4.9682645,Nueva Andalucía,,Los Naranjos,
36.5176595,-4.9127917,Nagüeles-Milla de Oro,,Sierra Blanca,
36.5123766,-4.9815251,Nueva Andalucía,,Los Naranjos,
36.4878217,-4.9574734,Nueva Andalucía,,Puerto Banús,
36.751576,-4.070823,,,,
36.643216,-4.4870768,Playamar,,Los Álamos,
36.5376083,-4.622393,Zona Puerto Deportivo,,,
36.3735167,-5.2275351,Marina de Casares,,,
36.5040427,-4.8162618,Las Chapas-El Rosario,,Las Chapas-Alicate Playa,
36.5122144,-4.981586,Nueva Andalucía,,Los Naranjos,
36.5003289,-4.9824534,Nueva Andalucía,,Rodeo Alto-Guadaiza-La Campana,
36.5109737,-4.8891316,Marbella Pueblo,,Ricardo Soriano,
36.4947289,-4.695448,La Cala de Mijas,,La Cala de Mijas,
36.4090911,-5.1898441,Costa Natura,,Guadalobón,
36.5092993,-4.891631,Marbella Pueblo,,Playa Bajadilla-Puertos,
36.7310227,-4.4910317,Puerto de la Torre,PUERTO DE LA TORRE,Puertosol - Santa Isabel,DISEMINADO DM P DE LA TORRE
36.5301415,-4.836477,Rio Real-Los Monteros,,Alto de los Monteros,
36.7213334,-4.4204466,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.724625,-4.4155652,Centro,CENTRO,La Victoria,LA VICTORIA                   
36.4769328,-5.0782106,Selwo,,La Concha-Resina Golf,
36.7480383,-4.0676051,,,,
36.5170985,-4.9682645,Nueva Andalucía,,Los Naranjos,
36.5088807,-4.9008627,Marbella Pueblo,,Playa de la Fontanilla,
36.7223576,-4.4147626,Centro,CENTRO,La Victoria,MONTE DE GIBRALFARO           
36.4880232,-4.9577325,Nueva Andalucía,,Puerto Banús,
36.5078498,-4.8460495,Rio Real-Los Monteros,,Rio Real,
36.4970887,-4.9620607,Nueva Andalucía,,Nueva Andalucía,
36.4998689,-4.705292,Riviera del Sol,,Riviera del Sol,
36.505705,-4.8484187,Rio Real-Los Monteros,,Rio Real,
36.7287567,-4.4267853,Martiricos - La Roca,PALMA-PALMILLA,Martiricos - La Roca,MARTIRICOS                    
36.4982493,-4.7861281,Elviria-Cabopino,,Elviria,
36.4087712,-5.1909741,Costa Natura,,Guadalobón,
36.7221174,-4.3975828,Este,ESTE,Limonar,LA CALETA                     
36.7021326,-4.4337018,Carretera de Cádiz,CARRETERA DE CADIZ,Huelin,HUELIN                        
36.7242287,-4.4190495,Centro,CENTRO,La Merced,LA MERCED                     
36.5892049,-4.5348359,Torrequebrada,,Cortijo Torrequebrada,
36.7785337,-3.9485401,Torrox Pueblo,,,
36.4323645,-5.1560436,Estepona Pueblo,,Zona Calvario,
36.5105168,-4.9301336,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.7257174,-4.4174168,Centro,CENTRO,La Merced,LAGUNILLAS                    
36.6214352,-4.5010431,Centro,,Manantiales - Estación de Autobuses,
36.7227574,-4.3755276,Este,ESTE,Pedregalejo - Morlaco,PEDREGALEJO                   
36.6880118,-4.4484481,Carretera de Cádiz,CARRETERA DE CADIZ,Puerta Blanca - Almudena,ALMUDENA                      
36.7218943,-4.4331366,Bailén - Miraflores,BAILEN-MIRAFLORES,Los Castillejos - La Trinidad,LA TRINIDAD                   
36.6082255,-4.5067624,Montemar,,,
36.7298292,-3.9608735,Centro Internacional,,,
36.4763856,-5.0238332,Benamara - Atalaya,,Paraiso-Barronal,
36.4596139,-5.0829494,Selwo,,La Concha-Resina Golf,
36.4998367,-4.9408621,Nagüeles-Milla de Oro,,Las Lomas de Río Verde,
36.465646,-5.0026761,San Pedro de Alcántara,,Guadalmina Baja,
36.4942841,-4.9516955,Nueva Andalucía,,Puerto Banús,
36.723305,-4.4230274,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.602479,-4.5168193,La Leala - El Saltillo,,,
36.4763856,-5.0238332,Benamara - Atalaya,,Paraiso-Barronal,
36.7242287,-4.4190495,Centro,CENTRO,La Merced,LA MERCED                     
36.4942841,-4.9516955,Nueva Andalucía,,Puerto Banús,
36.465646,-5.0026761,San Pedro de Alcántara,,Guadalmina Baja,
36.550556,-4.6150408,Playa de los Boliches,,,
36.7184371,-4.4636161,Teatinos,TEATINOS-UNIVERSIDAD,El Tejar - Hacienda Bizcochero,HACIENDA BIZCOCHERO           
36.7175173,-4.4110952,Este,CENTRO,Malagueta - Monte Sancha,LA MALAGUETA                  
36.7189931,-4.4366378,Cruz de Humilladero,CRUZ DE HUMILLADERO,Carranque - Haza Cuevas,HAZA CUEVAS                   
36.4327792,-5.1134024,Punta Plata,,Kempinski,
36.6082255,-4.5067624,Montemar,,,
36.7785337,-3.9485401,Torrox Pueblo,,,
36.7221174,-4.3975828,Este,ESTE,Limonar,LA CALETA                     
36.7182482,-4.4643311,Teatinos,TEATINOS-UNIVERSIDAD,El Tejar - Hacienda Bizcochero,HACIENDA BIZCOCHERO           
36.4596139,-5.0829494,Selwo,,La Concha-Resina Golf,
36.7152096,-4.4282748,Centro,CENTRO,Perchel sur - El Bulto,PERCHEL SUR                   
36.486745,-4.7379701,Elviria-Cabopino,,Cabopino-Artola,
36.5646809,-4.8542024,Ojén pueblo,,,
36.7209599,-4.4680569,Teatinos,TEATINOS-UNIVERSIDAD,El Tejar - Hacienda Bizcochero,LAS MORILLAS
36.5537931,-4.6145382,Playa de los Boliches,,,
36.4800961,-4.9870003,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.482451,-4.9857982,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.4833536,-5.0069805,San Pedro de Alcántara,,Guadalmina Alta,
36.5080306,-4.8916585,Marbella Pueblo,,Playa Bajadilla-Puertos,
36.5730635,-4.6070357,Torreblanca del Sol,,,
36.4775989,-4.9874577,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.7131276,-4.425188,Centro,CENTRO,Ensanche Centro - Soho,ENSANCHE CENTRO               
36.4925007,-4.7803842,Elviria-Cabopino,,Romana Playa,
36.7170481,-4.4499872,Cruz de Humilladero,CRUZ DE HUMILLADERO,Portada Alta-La Barriguilla,POL CTRA DE CARTAMA           
36.5109358,-4.8951075,Marbella Pueblo,,Playa de la Fontanilla,
36.5126001,-4.9584778,Nueva Andalucía,,Aloha,
36.5094144,-4.8025875,Las Chapas-El Rosario,,El Rosario-Ricmar,
36.4824622,-5.0050703,San Pedro de Alcántara,,Guadalmina Alta,
36.4985494,-4.8025204,Las Chapas-El Rosario,,Costabella,
36.509648,-4.9633192,Nueva Andalucía,,Aloha,
36.6073118,-4.5087505,La Carihuela - Los Nidos,,,
36.5748506,-4.5937637,El Higuerón,,,
36.61845,-4.4976563,El Bajondillo,,,
36.4314764,-5.1277357,Punta Plata,,Punta Plata,
36.5203615,-5.0028345,La Quinta,,,
36.4950053,-4.9734703,Nueva Andalucía,,Rodeo Alto-Guadaiza-La Campana,
36.7365626,-4.3786593,Este,ESTE,Cerrado de Calderón - Hacienda Paredes,CERRADO DE CALDERON           
36.5048962,-4.9722928,Nueva Andalucía,,Las Brisas,
36.7290674,-4.4255612,Martiricos - La Roca,CENTRO,Martiricos - La Roca,EL MOLINILLO                  
36.7286745,-4.4404302,Bailén - Miraflores,BAILEN-MIRAFLORES,Victoria Eugenia,PARQUE VICTORIA EUGENIA       
36.7359179,-4.4171265,Centro,CENTRO,Olletas - Sierra Blanquilla,PINARES DE OLLETAS            
36.5067862,-4.9267825,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.5238257,-4.907874,Nagüeles-Milla de Oro,,Sierra Blanca,
36.7320301,-4.4263419,Martiricos - La Roca,PALMA-PALMILLA,Martiricos - La Roca,MARTIRICOS                    
36.5126001,-4.9584778,Nueva Andalucía,,Aloha,
36.486745,-4.7379701,Elviria-Cabopino,,Cabopino-Artola,
36.5035966,-4.9530973,Nueva Andalucía,,La Dama de Noche-La Alzambra,
36.7209599,-4.4680569,Teatinos,TEATINOS-UNIVERSIDAD,El Tejar - Hacienda Bizcochero,LAS MORILLAS
36.7170481,-4.4499872,Cruz de Humilladero,CRUZ DE HUMILLADERO,Portada Alta-La Barriguilla,POL CTRA DE CARTAMA           
36.4862111,-4.9519485,Nueva Andalucía,,Puerto Banús,
36.4795356,-5.0369486,El Paraíso,,,
36.7070115,-4.4511292,Cruz de Humilladero,CRUZ DE HUMILLADERO,Santa Cristina - San Rafael,CEMENTERIO SAN RAFAEL         
36.46756,-5.0264817,Benamara - Atalaya,,Paraiso-Barronal,
36.5981907,-4.5265823,Solymar - Puerto Marina,,,
36.509074,-4.8966126,Marbella Pueblo,,Playa de la Fontanilla,
36.5973513,-4.5365935,Arroyo de la Miel,,,
36.4786227,-4.9876162,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.7215851,-4.4196555,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.4238216,-5.1619266,Estepona Pueblo,,Huerta Nueva,
36.7474628,-4.424138,Ciudad Jardín,CIUDAD JARDIN ,Ciudad Jardín,CIUDAD JARDÍN
36.7219901,-4.4230261,Centro,CENTRO,La Goleta - San Felipe Neri,CENTRO HISTORICO              
36.6596974,-4.5032809,Churriana,CHURRIANA,Churriana-El Pizarrillo-La Noria-Guadalsol,FINCA MONSALVEZ               
36.9211613,-4.2912221,,,,
36.4942882,-4.7805469,Elviria-Cabopino,,Romana Playa,
36.5128453,-4.9922239,La Quinta,,,
36.7314831,-4.4499325,Bailén - Miraflores,BAILEN-MIRAFLORES,San Alberto - La Alcubilla - Florisol,CARLINDA                      
36.7259642,-4.4120668,Centro,CENTRO,La Victoria,BARCENILLAS                   
36.5086159,-4.9657141,Nueva Andalucía,,Aloha,
36.7148817,-4.4478596,Cruz de Humilladero,CRUZ DE HUMILLADERO,Carranque - Haza Cuevas,CARRANQUE                     
36.464732,-5.0755465,Selwo,,La Concha-Resina Golf,
36.5642661,-4.6260367,Campo de Mijas,,Campo de Mijas,
36.8348432,-3.9711844,,,,
36.8329199,-4.2207114,,,,
36.5965021,-4.5265873,Solymar - Puerto Marina,,,
36.7219881,-4.4464519,Bailén - Miraflores,BAILEN-MIRAFLORES,La Florida - Parque norte,CARLOS HAYA                   
36.7316216,-4.4251362,Martiricos - La Roca,CIUDAD JARDIN ,Martiricos - La Roca,CIUDAD JARDÍN
36.6845121,-4.4459862,Carretera de Cádiz,CARRETERA DE CADIZ,Pacífico,TORRE DEL RIO                 
36.4792036,-4.9995143,San Pedro de Alcántara,,Guadalmina Alta,
36.705245,-4.4352337,Carretera de Cádiz,CARRETERA DE CADIZ,Huelin,JARDIN DE LA ABADIA           
36.5038764,-4.8356631,Rio Real-Los Monteros,,Bahía de Marbella,
36.5179778,-4.9142,Nagüeles-Milla de Oro,,Sierra Blanca,
36.5106242,-4.9390072,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.7292887,-4.4262253,Martiricos - La Roca,PALMA-PALMILLA,Martiricos - La Roca,MARTIRICOS                    
36.7161124,-4.2822822,Playa del Rincón,,,
36.3793945,-5.2194888,Marina de Casares,,,
36.6409195,-4.4956968,Playamar,,La Colina,
36.525122,-4.8813037,Marbella Pueblo,,Torrecilla-La Cañada,
36.5944477,-4.5292351,Parque de la Paloma,,,
36.7308009,-4.4280885,Martiricos - La Roca,PALMA-PALMILLA,Martiricos - La Roca,MARTIRICOS                    
36.7241666,-4.3983964,Este,ESTE,Limonar,EL LIMONAR                    
36.5096683,-4.906886,Nagüeles-Milla de Oro,,La Carolina-Guadalpín,
36.5121451,-4.7291926,Sitio de Calahonda,,Sitio de Calahonda,
36.4942501,-4.9618011,Nueva Andalucía,,Nueva Andalucía,
36.478904,-4.9887293,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.5917275,-4.5333478,Parque de la Paloma,,,
36.7201903,-4.4377614,Cruz de Humilladero,CRUZ DE HUMILLADERO,Carranque - Haza Cuevas,HAZA CUEVAS                   
36.5377255,-4.6215776,Zona Puerto Deportivo,,,
36.5073074,-4.8778161,Marbella Pueblo,,Playa Bajadilla-Puertos,
36.7137951,-4.279975,Playa del Rincón,,,
36.7229464,-4.4408474,Bailén - Miraflores,BAILEN-MIRAFLORES,Los Castillejos - La Trinidad,GAMARRA                       
36.5016087,-4.9534197,Nueva Andalucía,,La Dama de Noche-La Alzambra,
36.4877526,-4.9587431,Nueva Andalucía,,Puerto Banús,
36.499385,-4.9526866,Nueva Andalucía,,La Dama de Noche-La Alzambra,
36.5223034,-5.0451356,Benahavís,,,
36.874469,-4.0806587,,,,
36.3793945,-5.2194888,Marina de Casares,,,
36.5184238,-4.9790342,Nueva Andalucía,,Los Naranjos,
36.719818,-4.2058212,,,,
36.7358846,-4.4081515,Centro,ESTE,Olletas - Sierra Blanquilla,TASARA
36.7250935,-4.415509,Centro,CENTRO,La Victoria,LA VICTORIA                   
36.4330721,-5.1431765,Estepona Pueblo,,Sierra de Estepona-Avda de Andalucia,
36.53314,-4.66023,Hipódromo-Cerrado del Águila,,Hipódromo-Cerrado del Águila,
36.504357,-4.8345334,Rio Real-Los Monteros,,Bahía de Marbella,
36.5106242,-4.9390072,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.4782209,-4.9951817,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.7184187,-4.4197803,Centro,CENTRO,Ensanche Centro - Soho,CENTRO HISTORICO              
36.5121451,-4.7291926,Sitio de Calahonda,,Sitio de Calahonda,
36.4840166,-5.0389873,El Paraíso,,,
36.4829384,-4.9795438,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.5944477,-4.5292351,Parque de la Paloma,,,
36.7197599,-4.3052539,La Cala del Moral,,,
36.4718902,-5.006664,San Pedro de Alcántara,,Guadalmina Baja,
36.7308009,-4.4280885,Martiricos - La Roca,PALMA-PALMILLA,Martiricos - La Roca,MARTIRICOS                    
36.4893632,-4.7504924,Elviria-Cabopino,,Cabopino-Artola,
36.5082587,-4.6579371,Calaburra - Chaparral,,Calaburra - Chaparral,
36.4926804,-4.9535735,Nueva Andalucía,,La Dama de Noche-La Alzambra,
36.5063764,-4.9744003,Nueva Andalucía,,Las Brisas,
